cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western Europe,2010,75-79 years,Both,718,4.8,"9,186",61.2,"1,708",11.4,"10,893",72.6
Tuberculosis,Western Europe,2010,80+ years,Male,"1,093",15.1,"7,270",100.3,290,4,"7,560",104.4
Tuberculosis,Western Europe,2010,80+ years,Female,"1,096",8,"6,164",44.9,284,2.1,"6,449",47
Tuberculosis,Western Europe,2010,80+ years,Both,"2,189",10.4,"13,434",64.1,575,2.7,"14,009",66.8
Tuberculosis,Western Europe,2010,All ages,Male,"2,629",1.3,"43,477",21.3,"30,210",14.8,"73,687",36.1
Tuberculosis,Western Europe,2010,All ages,Female,"1,803",0.9,"20,962",9.9,"14,885",7,"35,847",16.9
Tuberculosis,Western Europe,2010,All ages,Both,"4,432",1.1,"64,439",15.5,"45,095",10.8,"109,533",26.3
HIV-TB,Western Europe,1990,28-364 days,Male,1,0,91,4.3,0,0,91,4.3
HIV-TB,Western Europe,1990,28-364 days,Female,1,0,68,3.4,0,0,68,3.4
HIV-TB,Western Europe,1990,28-364 days,Both,2,0,159,3.8,1,0,159,3.9
HIV-TB,Western Europe,1990,1-4 years,Male,5,0.1,433,4.7,8,0.1,441,4.8
HIV-TB,Western Europe,1990,1-4 years,Female,4,0,320,3.6,3,0,323,3.7
HIV-TB,Western Europe,1990,1-4 years,Both,9,0,753,4.2,11,0.1,764,4.2
HIV-TB,Western Europe,1990,5-9 years,Male,2,0,144,1.2,22,0.2,165,1.4
HIV-TB,Western Europe,1990,5-9 years,Female,1,0,105,0.9,9,0.1,114,1
HIV-TB,Western Europe,1990,5-9 years,Both,3,0,249,1.1,30,0.1,279,1.2
HIV-TB,Western Europe,1990,10-14 years,Male,3,0,226,1.8,32,0.3,258,2.1
HIV-TB,Western Europe,1990,10-14 years,Female,1,0,60,0.5,15,0.1,75,0.6
HIV-TB,Western Europe,1990,10-14 years,Both,4,0,286,1.2,48,0.2,334,1.4
HIV-TB,Western Europe,1990,15-19 years,Male,2,0,155,1.1,48,0.3,203,1.5
HIV-TB,Western Europe,1990,15-19 years,Female,1,0,64,0.5,22,0.2,86,0.6
HIV-TB,Western Europe,1990,15-19 years,Both,3,0,219,0.8,70,0.3,289,1.1
HIV-TB,Western Europe,1990,20-24 years,Male,13,0.1,823,5.3,73,0.5,896,5.8
HIV-TB,Western Europe,1990,20-24 years,Female,5,0,335,2.2,30,0.2,365,2.4
HIV-TB,Western Europe,1990,20-24 years,Both,18,0.1,"1,158",3.8,103,0.3,"1,261",4.2
HIV-TB,Western Europe,1990,25-29 years,Male,59,0.4,"3,469",22.3,234,1.5,"3,703",23.8
HIV-TB,Western Europe,1990,25-29 years,Female,17,0.1,990,6.5,104,0.7,"1,094",7.2
HIV-TB,Western Europe,1990,25-29 years,Both,76,0.2,"4,459",14.5,338,1.1,"4,798",15.6
HIV-TB,Western Europe,1990,30-34 years,Male,75,0.5,"4,024",28.3,404,2.8,"4,429",31.2
HIV-TB,Western Europe,1990,30-34 years,Female,14,0.1,781,5.6,178,1.3,959,6.9
HIV-TB,Western Europe,1990,30-34 years,Both,89,0.3,"4,805",17.1,582,2.1,"5,387",19.1
HIV-TB,Western Europe,1990,35-39 years,Male,53,0.4,"2,601",19.5,406,3,"3,006",22.5
HIV-TB,Western Europe,1990,35-39 years,Female,8,0.1,384,2.9,178,1.4,563,4.3
HIV-TB,Western Europe,1990,35-39 years,Both,61,0.2,"2,985",11.3,584,2.2,"3,569",13.5
HIV-TB,Western Europe,1990,40-44 years,Male,41,0.3,"1,790",13.6,515,3.9,"2,305",17.6
HIV-TB,Western Europe,1990,40-44 years,Female,5,0,233,1.8,218,1.7,451,3.5
HIV-TB,Western Europe,1990,40-44 years,Both,46,0.2,"2,023",7.8,733,2.8,"2,755",10.6
HIV-TB,Western Europe,1990,45-49 years,Male,28,0.2,"1,100",9.5,504,4.3,"1,604",13.8
HIV-TB,Western Europe,1990,45-49 years,Female,4,0,155,1.3,212,1.8,366,3.2
HIV-TB,Western Europe,1990,45-49 years,Both,32,0.1,"1,255",5.4,716,3.1,"1,970",8.5
HIV-TB,Western Europe,1990,50-54 years,Male,19,0.2,656,5.9,405,3.6,"1,061",9.5
HIV-TB,Western Europe,1990,50-54 years,Female,4,0,130,1.1,183,1.6,312,2.8
HIV-TB,Western Europe,1990,50-54 years,Both,23,0.1,786,3.5,587,2.6,"1,373",6.1
HIV-TB,Western Europe,1990,55-59 years,Male,14,0.1,405,4,400,3.9,805,7.9
HIV-TB,Western Europe,1990,55-59 years,Female,3,0,94,0.9,184,1.7,278,2.6
HIV-TB,Western Europe,1990,55-59 years,Both,17,0.1,499,2.4,583,2.8,"1,082",5.2
HIV-TB,Western Europe,1990,60-64 years,Male,9,0.1,240,2.6,209,2.2,450,4.8
HIV-TB,Western Europe,1990,60-64 years,Female,3,0,76,0.7,124,1.2,200,1.9
HIV-TB,Western Europe,1990,60-64 years,Both,12,0.1,316,1.6,333,1.7,650,3.2
HIV-TB,Western Europe,1990,65-69 years,Male,6,0.1,136,1.7,207,2.6,343,4.3
HIV-TB,Western Europe,1990,65-69 years,Female,3,0,69,0.7,126,1.2,195,1.9
