cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Oceania,2010,15-19 years,Female,32,6.4,"2,171",442.3,589,119.9,"2,759",562.2
Tuberculosis,Oceania,2010,15-19 years,Both,56,5.6,"3,878",383.4,"1,519",150.2,"5,397",533.6
Tuberculosis,Oceania,2010,20-24 years,Male,48,10.7,"3,077",679.9,"1,145",253,"4,222",932.9
Tuberculosis,Oceania,2010,20-24 years,Female,59,13.7,"3,745",874.7,723,168.8,"4,468","1,043.40"
Tuberculosis,Oceania,2010,20-24 years,Both,107,12.1,"6,822",774.6,"1,868",212,"8,690",986.6
Tuberculosis,Oceania,2010,25-29 years,Male,69,16.5,"4,037",969.9,"2,928",703.4,"6,966","1,673.30"
Tuberculosis,Oceania,2010,25-29 years,Female,68,17.1,"4,008","1,008.60","1,872",471,"5,880","1,479.50"
Tuberculosis,Oceania,2010,25-29 years,Both,137,16.8,"8,045",988.8,"4,800",589.9,"12,845","1,578.70"
Tuberculosis,Oceania,2010,30-34 years,Male,118,31.7,"6,373","1,706.80","3,504",938.6,"9,877","2,645.30"
Tuberculosis,Oceania,2010,30-34 years,Female,97,27.3,"5,238","1,473.10","2,280",641.1,"7,517","2,114.20"
Tuberculosis,Oceania,2010,30-34 years,Both,215,29.5,"11,610","1,592.80","5,784",793.5,"17,394","2,386.20"
Tuberculosis,Oceania,2010,35-39 years,Male,125,37.4,"6,115","1,834.60","3,473","1,041.80","9,588","2,876.40"
Tuberculosis,Oceania,2010,35-39 years,Female,119,37.4,"5,827","1,832.20","2,258",709.9,"8,085","2,542.20"
Tuberculosis,Oceania,2010,35-39 years,Both,244,37.4,"11,942","1,833.40","5,731",879.8,"17,673","2,713.20"
Tuberculosis,Oceania,2010,40-44 years,Male,172,66.1,"7,596","2,918.10","2,936","1,127.70","10,532","4,045.80"
Tuberculosis,Oceania,2010,40-44 years,Female,140,55.7,"6,184","2,459.30","1,941",772,"8,126","3,231.30"
Tuberculosis,Oceania,2010,40-44 years,Both,312,61,"13,781","2,692.70","4,877",952.9,"18,658","3,645.60"
Tuberculosis,Oceania,2010,45-49 years,Male,170,79.2,"6,686","3,117.00","2,902","1,353.10","9,589","4,470.10"
Tuberculosis,Oceania,2010,45-49 years,Female,122,57.9,"4,807","2,278.30","1,919",909.3,"6,726","3,187.60"
Tuberculosis,Oceania,2010,45-49 years,Both,292,68.7,"11,494","2,701.10","4,821","1,133.00","16,315","3,834.10"
