cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Encephalitis,Eastern sub-Saharan Africa,1990,65-69 years,Male,51,4.2,"1,077",88.4,133,10.9,"1,210",99.4
Encephalitis,Eastern sub-Saharan Africa,1990,65-69 years,Female,73,5.3,"1,547",111.5,153,11.1,"1,700",122.5
Encephalitis,Eastern sub-Saharan Africa,1990,65-69 years,Both,124,4.8,"2,624",100.7,287,11,"2,911",111.7
Encephalitis,Eastern sub-Saharan Africa,1990,70-74 years,Male,39,4.9,654,82.6,93,11.8,747,94.4
Encephalitis,Eastern sub-Saharan Africa,1990,70-74 years,Female,61,6.6,"1,030",110.6,111,12,"1,141",122.6
Encephalitis,Eastern sub-Saharan Africa,1990,70-74 years,Both,100,5.8,"1,684",97.8,205,11.9,"1,889",109.6
Encephalitis,Eastern sub-Saharan Africa,1990,75-79 years,Male,31,7,398,90.2,55,12.4,453,102.6
Encephalitis,Eastern sub-Saharan Africa,1990,75-79 years,Female,57,10.3,734,133.8,70,12.8,804,146.6
Encephalitis,Eastern sub-Saharan Africa,1990,75-79 years,Both,87,8.8,"1,132",114.4,125,12.6,"1,257",127
Encephalitis,Eastern sub-Saharan Africa,1990,80+ years,Male,32,12.5,253,97.1,35,13.5,288,110.6
Encephalitis,Eastern sub-Saharan Africa,1990,80+ years,Female,48,13,360,97.3,51,13.9,411,111.1
Encephalitis,Eastern sub-Saharan Africa,1990,80+ years,Both,81,12.8,613,97.2,86,13.7,699,110.9
Encephalitis,Eastern sub-Saharan Africa,1990,All ages,Male,"3,354",3.2,"228,418",221.2,"3,235",3.1,"231,654",224.3
Encephalitis,Eastern sub-Saharan Africa,1990,All ages,Female,"2,918",2.8,"200,233",190.6,"3,542",3.4,"203,775",193.9
Encephalitis,Eastern sub-Saharan Africa,1990,All ages,Both,"6,271",3,"428,651",205.8,"6,778",3.3,"435,429",209
Encephalitis,Eastern sub-Saharan Africa,2005,0-6 days,Male,104,88.5,"8,940","7,614.30",0,0.2,"8,940","7,614.50"
Encephalitis,Eastern sub-Saharan Africa,2005,0-6 days,Female,60,52.4,"5,145","4,505.60",0,0.2,"5,145","4,505.80"
Encephalitis,Eastern sub-Saharan Africa,2005,0-6 days,Both,164,70.7,"14,085","6,081.60",0,0.2,"14,085","6,081.80"
Encephalitis,Eastern sub-Saharan Africa,2005,7-27 days,Male,150,43.4,"12,919","3,735.60",1,0.2,"12,919","3,735.80"
Encephalitis,Eastern sub-Saharan Africa,2005,7-27 days,Female,117,34.6,"10,064","2,979.30",0,0.1,"10,064","2,979.50"
Encephalitis,Eastern sub-Saharan Africa,2005,7-27 days,Both,267,39.1,"22,983","3,361.90",1,0.2,"22,984","3,362.10"
Encephalitis,Eastern sub-Saharan Africa,2005,28-364 days,Male,641,11.9,"54,953","1,022.30",9,0.2,"54,962","1,022.50"
Encephalitis,Eastern sub-Saharan Africa,2005,28-364 days,Female,635,12.1,"54,483","1,035.40",8,0.1,"54,491","1,035.60"
Encephalitis,Eastern sub-Saharan Africa,2005,28-364 days,Both,"1,276",12,"109,436","1,028.80",17,0.2,"109,453","1,029.00"
Encephalitis,Eastern sub-Saharan Africa,2005,1-4 years,Male,512,2.4,"42,975",203,67,0.3,"43,041",203.3
Encephalitis,Eastern sub-Saharan Africa,2005,1-4 years,Female,492,2.4,"41,248",198.4,86,0.4,"41,334",198.8
Encephalitis,Eastern sub-Saharan Africa,2005,1-4 years,Both,"1,004",2.4,"84,223",200.7,153,0.4,"84,376",201.1
Encephalitis,Eastern sub-Saharan Africa,2005,5-9 years,Male,96,0.4,"7,595",33.5,212,0.9,"7,807",34.4
Encephalitis,Eastern sub-Saharan Africa,2005,5-9 years,Female,56,0.3,"4,452",19.8,275,1.2,"4,726",21.1
Encephalitis,Eastern sub-Saharan Africa,2005,5-9 years,Both,153,0.3,"12,047",26.7,486,1.1,"12,534",27.8
Encephalitis,Eastern sub-Saharan Africa,2005,10-14 years,Male,77,0.4,"5,691",28.9,305,1.5,"5,996",30.5
Encephalitis,Eastern sub-Saharan Africa,2005,10-14 years,Female,66,0.3,"4,872",24.9,370,1.9,"5,242",26.8
Encephalitis,Eastern sub-Saharan Africa,2005,10-14 years,Both,143,0.4,"10,563",26.9,675,1.7,"11,238",28.7
Encephalitis,Eastern sub-Saharan Africa,2005,15-19 years,Male,221,1.3,"15,194",88.8,379,2.2,"15,573",91.1
Encephalitis,Eastern sub-Saharan Africa,2005,15-19 years,Female,170,1,"11,689",68.7,423,2.5,"12,112",71.1
Encephalitis,Eastern sub-Saharan Africa,2005,15-19 years,Both,392,1.1,"26,883",78.8,802,2.4,"27,686",81.1
Encephalitis,Eastern sub-Saharan Africa,2005,20-24 years,Male,328,2.3,"20,911",146.1,420,2.9,"21,332",149.1
Encephalitis,Eastern sub-Saharan Africa,2005,20-24 years,Female,232,1.6,"14,796",103.4,450,3.1,"15,246",106.5
Encephalitis,Eastern sub-Saharan Africa,2005,20-24 years,Both,560,2,"35,707",124.7,871,3,"36,578",127.8
Encephalitis,Eastern sub-Saharan Africa,2005,25-29 years,Male,347,2.9,"20,428",170.6,451,3.8,"20,879",174.4
Encephalitis,Eastern sub-Saharan Africa,2005,25-29 years,Female,213,1.8,"12,571",104.7,457,3.8,"13,028",108.5
Encephalitis,Eastern sub-Saharan Africa,2005,25-29 years,Both,560,2.3,"32,999",137.6,908,3.8,"33,907",141.4
Encephalitis,Eastern sub-Saharan Africa,2005,30-34 years,Male,280,2.9,"15,078",157.1,438,4.6,"15,515",161.6
Encephalitis,Eastern sub-Saharan Africa,2005,30-34 years,Female,171,1.8,"9,233",95.9,434,4.5,"9,667",100.4
Encephalitis,Eastern sub-Saharan Africa,2005,30-34 years,Both,451,2.3,"24,311",126.5,872,4.5,"25,183",131
Encephalitis,Eastern sub-Saharan Africa,2005,35-39 years,Male,226,3,"11,095",146.5,405,5.3,"11,500",151.8
Encephalitis,Eastern sub-Saharan Africa,2005,35-39 years,Female,150,2,"7,340",96.2,399,5.2,"7,738",101.4
Encephalitis,Eastern sub-Saharan Africa,2005,35-39 years,Both,376,2.5,"18,435",121.2,803,5.3,"19,238",126.5
Encephalitis,Eastern sub-Saharan Africa,2005,40-44 years,Male,166,2.7,"7,346",121.1,378,6.2,"7,724",127.3
Encephalitis,Eastern sub-Saharan Africa,2005,40-44 years,Female,107,1.7,"4,734",75.5,372,5.9,"5,107",81.5
Encephalitis,Eastern sub-Saharan Africa,2005,40-44 years,Both,273,2.2,"12,080",97.9,750,6.1,"12,831",104
Encephalitis,Eastern sub-Saharan Africa,2005,45-49 years,Male,139,2.8,"5,480",112,352,7.2,"5,833",119.2
Encephalitis,Eastern sub-Saharan Africa,2005,45-49 years,Female,88,1.7,"3,458",65.9,352,6.7,"3,810",72.6
Encephalitis,Eastern sub-Saharan Africa,2005,45-49 years,Both,227,2.2,"8,938",88.1,704,6.9,"9,642",95
Encephalitis,Eastern sub-Saharan Africa,2005,50-54 years,Male,141,3.5,"4,891",122.4,324,8.1,"5,215",130.5
Encephalitis,Eastern sub-Saharan Africa,2005,50-54 years,Female,103,2.4,"3,579",81.5,330,7.5,"3,909",89
Encephalitis,Eastern sub-Saharan Africa,2005,50-54 years,Both,244,2.9,"8,471",100.9,653,7.8,"9,124",108.7
Encephalitis,Eastern sub-Saharan Africa,2005,55-59 years,Male,105,3.3,"3,168",97.8,294,9.1,"3,462",106.9
Encephalitis,Eastern sub-Saharan Africa,2005,55-59 years,Female,117,3.2,"3,498",97.3,299,8.3,"3,797",105.6
Encephalitis,Eastern sub-Saharan Africa,2005,55-59 years,Both,222,3.3,"6,666",97.6,593,8.7,"7,259",106.2
Encephalitis,Eastern sub-Saharan Africa,2005,60-64 years,Male,93,3.8,"2,371",96.7,244,10,"2,615",106.6
Encephalitis,Eastern sub-Saharan Africa,2005,60-64 years,Female,100,3.6,"2,540",91.6,255,9.2,"2,795",100.8
Encephalitis,Eastern sub-Saharan Africa,2005,60-64 years,Both,193,3.7,"4,911",94,499,9.5,"5,410",103.5
Encephalitis,Eastern sub-Saharan Africa,2005,65-69 years,Male,72,4,"1,520",84,196,10.9,"1,716",94.8
Encephalitis,Eastern sub-Saharan Africa,2005,65-69 years,Female,104,4.9,"2,182",104.2,211,10.1,"2,392",114.2
Encephalitis,Eastern sub-Saharan Africa,2005,65-69 years,Both,176,4.5,"3,701",94.8,407,10.4,"4,108",105.2
Encephalitis,Eastern sub-Saharan Africa,2005,70-74 years,Male,60,4.8,"1,007",80.3,148,11.8,"1,155",92.1
Encephalitis,Eastern sub-Saharan Africa,2005,70-74 years,Female,82,5.5,"1,374",92.2,162,10.9,"1,536",103.1
Encephalitis,Eastern sub-Saharan Africa,2005,70-74 years,Both,141,5.1,"2,381",86.7,310,11.3,"2,691",98.1
Encephalitis,Eastern sub-Saharan Africa,2005,75-79 years,Male,51,7.1,666,91.6,90,12.3,755,103.9
Encephalitis,Eastern sub-Saharan Africa,2005,75-79 years,Female,80,8.9,"1,041",115.2,105,11.6,"1,145",126.8
Encephalitis,Eastern sub-Saharan Africa,2005,75-79 years,Both,132,8.1,"1,706",104.7,194,11.9,"1,900",116.6
Encephalitis,Eastern sub-Saharan Africa,2005,80+ years,Male,58,12.9,447,98.9,61,13.5,508,112.4
Encephalitis,Eastern sub-Saharan Africa,2005,80+ years,Female,75,12,556,89,79,12.7,635,101.7
Encephalitis,Eastern sub-Saharan Africa,2005,80+ years,Both,133,12.4,"1,003",93.2,140,13,"1,143",106.2
Encephalitis,Eastern sub-Saharan Africa,2005,All ages,Male,"3,869",2.5,"242,675",156.7,"4,773",3.1,"247,448",159.8
Encephalitis,Eastern sub-Saharan Africa,2005,All ages,Female,"3,218",2.1,"198,855",127.1,"5,066",3.2,"203,921",130.3
Encephalitis,Eastern sub-Saharan Africa,2005,All ages,Both,"7,086",2.3,"441,530",141.8,"9,839",3.2,"451,369",145
Encephalitis,Eastern sub-Saharan Africa,2010,0-6 days,Male,99,78.1,"8,546","6,717.20",0,0.2,"8,546","6,717.40"
Encephalitis,Eastern sub-Saharan Africa,2010,0-6 days,Female,58,47.3,"5,033","4,069.60",0,0.2,"5,033","4,069.80"
Encephalitis,Eastern sub-Saharan Africa,2010,0-6 days,Both,158,62.9,"13,579","5,412.20",0,0.2,"13,579","5,412.40"
Encephalitis,Eastern sub-Saharan Africa,2010,7-27 days,Male,128,34,"10,986","2,924.00",1,0.2,"10,987","2,924.20"
Encephalitis,Eastern sub-Saharan Africa,2010,7-27 days,Female,106,28.8,"9,092","2,480.20",1,0.2,"9,092","2,480.40"
Encephalitis,Eastern sub-Saharan Africa,2010,7-27 days,Both,233,31.5,"20,078","2,704.80",1,0.2,"20,080","2,705.00"
Encephalitis,Eastern sub-Saharan Africa,2010,28-364 days,Male,617,10.5,"52,937",902.2,11,0.2,"52,948",902.4
Encephalitis,Eastern sub-Saharan Africa,2010,28-364 days,Female,614,10.7,"52,715",919.4,10,0.2,"52,725",919.6
Encephalitis,Eastern sub-Saharan Africa,2010,28-364 days,Both,"1,231",10.6,"105,651",910.7,21,0.2,"105,672",910.9
Encephalitis,Eastern sub-Saharan Africa,2010,1-4 years,Male,446,1.9,"37,435",159.5,75,0.3,"37,511",159.8
Encephalitis,Eastern sub-Saharan Africa,2010,1-4 years,Female,425,1.8,"35,649",155,98,0.4,"35,746",155.4
Encephalitis,Eastern sub-Saharan Africa,2010,1-4 years,Both,871,1.9,"73,084",157.2,173,0.4,"73,257",157.6
Encephalitis,Eastern sub-Saharan Africa,2010,5-9 years,Male,90,0.4,"7,072",27.8,243,1,"7,315",28.7
Encephalitis,Eastern sub-Saharan Africa,2010,5-9 years,Female,53,0.2,"4,215",16.8,319,1.3,"4,534",18.1
Encephalitis,Eastern sub-Saharan Africa,2010,5-9 years,Both,143,0.3,"11,286",22.3,562,1.1,"11,848",23.4
Encephalitis,Eastern sub-Saharan Africa,2010,10-14 years,Male,72,0.3,"5,271",23.7,342,1.5,"5,613",25.3
Encephalitis,Eastern sub-Saharan Africa,2010,10-14 years,Female,60,0.3,"4,411",20,426,1.9,"4,837",22
Encephalitis,Eastern sub-Saharan Africa,2010,10-14 years,Both,131,0.3,"9,682",21.9,767,1.7,"10,450",23.6
Encephalitis,Eastern sub-Saharan Africa,2010,15-19 years,Male,214,1.1,"14,707",76.1,429,2.2,"15,136",78.3
Encephalitis,Eastern sub-Saharan Africa,2010,15-19 years,Female,148,0.8,"10,171",52.9,486,2.5,"10,657",55.4
Encephalitis,Eastern sub-Saharan Africa,2010,15-19 years,Both,362,0.9,"24,879",64.5,915,2.4,"25,794",66.9
Encephalitis,Eastern sub-Saharan Africa,2010,20-24 years,Male,310,1.9,"19,809",118.4,492,2.9,"20,301",121.4
Encephalitis,Eastern sub-Saharan Africa,2010,20-24 years,Female,189,1.1,"12,061",72.1,537,3.2,"12,597",75.3
Encephalitis,Eastern sub-Saharan Africa,2010,20-24 years,Both,499,1.5,"31,870",95.3,"1,028",3.1,"32,898",98.4
Encephalitis,Eastern sub-Saharan Africa,2010,25-29 years,Male,318,2.3,"18,748",134.9,527,3.8,"19,275",138.7
Encephalitis,Eastern sub-Saharan Africa,2010,25-29 years,Female,184,1.3,"10,849",77.9,537,3.9,"11,386",81.8
Encephalitis,Eastern sub-Saharan Africa,2010,25-29 years,Both,502,1.8,"29,597",106.4,"1,064",3.8,"30,661",110.2
Encephalitis,Eastern sub-Saharan Africa,2010,30-34 years,Male,280,2.4,"15,082",130.8,532,4.6,"15,614",135.4
Encephalitis,Eastern sub-Saharan Africa,2010,30-34 years,Female,166,1.4,"8,924",77.5,520,4.5,"9,444",82.1
Encephalitis,Eastern sub-Saharan Africa,2010,30-34 years,Both,445,1.9,"24,005",104.2,"1,052",4.6,"25,058",108.8
Encephalitis,Eastern sub-Saharan Africa,2010,35-39 years,Male,245,2.7,"12,016",131.4,501,5.5,"12,517",136.9
Encephalitis,Eastern sub-Saharan Africa,2010,35-39 years,Female,150,1.6,"7,333",80.7,479,5.3,"7,812",85.9
Encephalitis,Eastern sub-Saharan Africa,2010,35-39 years,Both,395,2.2,"19,349",106.1,980,5.4,"20,329",111.5
Encephalitis,Eastern sub-Saharan Africa,2010,40-44 years,Male,183,2.6,"8,102",113.5,450,6.3,"8,552",119.8
Encephalitis,Eastern sub-Saharan Africa,2010,40-44 years,Female,109,1.5,"4,809",67,430,6,"5,238",73
Encephalitis,Eastern sub-Saharan Africa,2010,40-44 years,Both,292,2,"12,910",90.2,880,6.1,"13,790",96.4
Encephalitis,Eastern sub-Saharan Africa,2010,45-49 years,Male,153,2.7,"6,028",106.2,409,7.2,"6,437",113.4
Encephalitis,Eastern sub-Saharan Africa,2010,45-49 years,Female,91,1.5,"3,594",60.8,399,6.7,"3,993",67.5
Encephalitis,Eastern sub-Saharan Africa,2010,45-49 years,Both,245,2.1,"9,622",83,807,7,"10,430",90
Encephalitis,Eastern sub-Saharan Africa,2010,50-54 years,Male,153,3.4,"5,301",116.6,371,8.2,"5,672",124.7
Encephalitis,Eastern sub-Saharan Africa,2010,50-54 years,Female,116,2.3,"4,003",80.6,375,7.5,"4,378",88.1
Encephalitis,Eastern sub-Saharan Africa,2010,50-54 years,Both,269,2.8,"9,304",97.8,745,7.8,"10,050",105.6
Encephalitis,Eastern sub-Saharan Africa,2010,55-59 years,Male,117,3.2,"3,510",95.6,335,9.1,"3,845",104.7
Encephalitis,Eastern sub-Saharan Africa,2010,55-59 years,Female,129,3.1,"3,876",93.8,349,8.5,"4,226",102.2
Encephalitis,Eastern sub-Saharan Africa,2010,55-59 years,Both,246,3.2,"7,386",94.6,684,8.8,"8,070",103.4
Encephalitis,Eastern sub-Saharan Africa,2010,60-64 years,Male,108,3.7,"2,753",94.8,293,10.1,"3,046",104.8
Encephalitis,Eastern sub-Saharan Africa,2010,60-64 years,Female,112,3.4,"2,846",86,309,9.3,"3,155",95.3
Encephalitis,Eastern sub-Saharan Africa,2010,60-64 years,Both,220,3.5,"5,599",90.1,602,9.7,"6,201",99.8
Encephalitis,Eastern sub-Saharan Africa,2010,65-69 years,Male,82,3.9,"1,737",82.7,230,11,"1,968",93.7
Encephalitis,Eastern sub-Saharan Africa,2010,65-69 years,Female,108,4.4,"2,281",93.3,248,10.1,"2,529",103.4
Encephalitis,Eastern sub-Saharan Africa,2010,65-69 years,Both,191,4.2,"4,018",88.4,478,10.5,"4,496",98.9
Encephalitis,Eastern sub-Saharan Africa,2010,70-74 years,Male,66,4.6,"1,117",78.2,168,11.7,"1,285",89.9
Encephalitis,Eastern sub-Saharan Africa,2010,70-74 years,Female,89,5.2,"1,502",87.7,189,11,"1,690",98.7
Encephalitis,Eastern sub-Saharan Africa,2010,70-74 years,Both,155,4.9,"2,619",83.3,356,11.3,"2,975",94.7
Encephalitis,Eastern sub-Saharan Africa,2010,75-79 years,Male,60,6.9,771,89.1,108,12.5,879,101.5
Encephalitis,Eastern sub-Saharan Africa,2010,75-79 years,Female,92,8.5,"1,190",110.3,127,11.7,"1,316",122
Encephalitis,Eastern sub-Saharan Africa,2010,75-79 years,Both,152,7.8,"1,961",100.8,234,12.1,"2,195",112.9
Encephalitis,Eastern sub-Saharan Africa,2010,80+ years,Male,71,12.7,541,96.6,76,13.5,617,110.1
Encephalitis,Eastern sub-Saharan Africa,2010,80+ years,Female,92,11.9,675,87.7,98,12.8,774,100.5
Encephalitis,Eastern sub-Saharan Africa,2010,80+ years,Both,163,12.2,"1,217",91.5,174,13.1,"1,390",104.5
Encephalitis,Eastern sub-Saharan Africa,2010,All ages,Male,"3,813",2.2,"232,470",131.3,"5,592",3.2,"238,062",134.4
Encephalitis,Eastern sub-Saharan Africa,2010,All ages,Female,"3,091",1.7,"185,227",103.9,"5,936",3.3,"191,163",107.2
Encephalitis,Eastern sub-Saharan Africa,2010,All ages,Both,"6,904",1.9,"417,697",117.5,"11,527",3.2,"429,224",120.8
Diptheria,Eastern sub-Saharan Africa,1990,28-364 days,Male,169,4.2,"14,497",363.4,0,0,"14,497",363.4
Diptheria,Eastern sub-Saharan Africa,1990,28-364 days,Female,147,3.7,"12,571",320.3,0,0,"12,571",320.3
Diptheria,Eastern sub-Saharan Africa,1990,28-364 days,Both,316,4,"27,068",342,0,0,"27,068",342
Diptheria,Eastern sub-Saharan Africa,1990,1-4 years,Male,457,3.1,"38,360",256,20,0.1,"38,380",256.1
Diptheria,Eastern sub-Saharan Africa,1990,1-4 years,Female,392,2.6,"32,847",221.7,19,0.1,"32,866",221.8
Diptheria,Eastern sub-Saharan Africa,1990,1-4 years,Both,849,2.8,"71,207",238.9,39,0.1,"71,247",239
Diptheria,Eastern sub-Saharan Africa,1990,5-9 years,Male,49,0.3,"3,895",25,2,0,"3,897",25
Diptheria,Eastern sub-Saharan Africa,1990,5-9 years,Female,42,0.3,"3,278",21.2,2,0,"3,280",21.2
Diptheria,Eastern sub-Saharan Africa,1990,5-9 years,Both,91,0.3,"7,173",23.1,5,0,"7,177",23.1
Diptheria,Eastern sub-Saharan Africa,1990,10-14 years,Male,13,0.1,992,7.5,1,0,993,7.5
Diptheria,Eastern sub-Saharan Africa,1990,10-14 years,Female,15,0.1,"1,104",8.4,1,0,"1,105",8.4
Diptheria,Eastern sub-Saharan Africa,1990,10-14 years,Both,28,0.1,"2,097",8,2,0,"2,098",8
Diptheria,Eastern sub-Saharan Africa,1990,15-19 years,Male,4,0,278,2.5,0,0,278,2.5
Diptheria,Eastern sub-Saharan Africa,1990,15-19 years,Female,4,0,289,2.6,0,0,289,2.6
Diptheria,Eastern sub-Saharan Africa,1990,15-19 years,Both,8,0,566,2.6,1,0,567,2.6
Diptheria,Eastern sub-Saharan Africa,1990,20-24 years,Male,3,0,177,2,0,0,177,2
Diptheria,Eastern sub-Saharan Africa,1990,20-24 years,Female,2,0,155,1.7,0,0,155,1.7
Diptheria,Eastern sub-Saharan Africa,1990,20-24 years,Both,5,0,332,1.8,0,0,332,1.8
Diptheria,Eastern sub-Saharan Africa,1990,25-29 years,Male,2,0,144,1.9,0,0,144,1.9
Diptheria,Eastern sub-Saharan Africa,1990,25-29 years,Female,2,0,130,1.7,0,0,130,1.7
Diptheria,Eastern sub-Saharan Africa,1990,25-29 years,Both,5,0,274,1.8,0,0,274,1.8
Diptheria,Eastern sub-Saharan Africa,1990,30-34 years,Male,2,0,107,1.8,0,0,108,1.8
Diptheria,Eastern sub-Saharan Africa,1990,30-34 years,Female,2,0,108,1.7,0,0,108,1.7
Diptheria,Eastern sub-Saharan Africa,1990,30-34 years,Both,4,0,215,1.7,0,0,215,1.7
Diptheria,Eastern sub-Saharan Africa,1990,35-39 years,Male,2,0,100,2,0,0,101,2
Diptheria,Eastern sub-Saharan Africa,1990,35-39 years,Female,2,0,105,2,0,0,105,2
Diptheria,Eastern sub-Saharan Africa,1990,35-39 years,Both,4,0,205,2,0,0,206,2
Diptheria,Eastern sub-Saharan Africa,1990,40-44 years,Male,2,0,79,1.9,0,0,80,1.9
Diptheria,Eastern sub-Saharan Africa,1990,40-44 years,Female,1,0,65,1.5,0,0,65,1.5
Diptheria,Eastern sub-Saharan Africa,1990,40-44 years,Both,3,0,144,1.7,0,0,145,1.7
Diptheria,Eastern sub-Saharan Africa,1990,45-49 years,Male,2,0.1,90,2.8,0,0,91,2.8
Diptheria,Eastern sub-Saharan Africa,1990,45-49 years,Female,2,0.1,75,2.1,0,0,75,2.1
Diptheria,Eastern sub-Saharan Africa,1990,45-49 years,Both,4,0.1,165,2.4,0,0,165,2.4
Diptheria,Eastern sub-Saharan Africa,1990,50-54 years,Male,2,0.1,77,2.9,0,0,77,2.9
Diptheria,Eastern sub-Saharan Africa,1990,50-54 years,Female,2,0.1,74,2.6,0,0,74,2.6
Diptheria,Eastern sub-Saharan Africa,1990,50-54 years,Both,4,0.1,150,2.7,0,0,151,2.7
Diptheria,Eastern sub-Saharan Africa,1990,55-59 years,Male,2,0.1,54,2.5,0,0,54,2.5
Diptheria,Eastern sub-Saharan Africa,1990,55-59 years,Female,2,0.1,52,2.2,0,0,53,2.2
Diptheria,Eastern sub-Saharan Africa,1990,55-59 years,Both,4,0.1,106,2.3,0,0,106,2.3
Diptheria,Eastern sub-Saharan Africa,1990,All ages,Male,711,0.7,"58,851",57,25,0,"58,876",57
Diptheria,Eastern sub-Saharan Africa,1990,All ages,Female,615,0.6,"50,852",48.4,23,0,"50,876",48.4
Diptheria,Eastern sub-Saharan Africa,1990,All ages,Both,"1,326",0.6,"109,703",52.7,48,0,"109,751",52.7
Diptheria,Eastern sub-Saharan Africa,2005,28-364 days,Male,89,1.7,"7,641",142.2,0,0,"7,641",142.2
Diptheria,Eastern sub-Saharan Africa,2005,28-364 days,Female,78,1.5,"6,656",126.5,0,0,"6,656",126.5
Diptheria,Eastern sub-Saharan Africa,2005,28-364 days,Both,167,1.6,"14,297",134.4,0,0,"14,297",134.4
Diptheria,Eastern sub-Saharan Africa,2005,1-4 years,Male,191,0.9,"16,006",75.6,10,0,"16,015",75.7
Diptheria,Eastern sub-Saharan Africa,2005,1-4 years,Female,156,0.7,"13,047",62.7,9,0,"13,056",62.8
Diptheria,Eastern sub-Saharan Africa,2005,1-4 years,Both,346,0.8,"29,053",69.2,19,0,"29,071",69.3
Diptheria,Eastern sub-Saharan Africa,2005,5-9 years,Male,33,0.1,"2,578",11.4,1,0,"2,579",11.4
Diptheria,Eastern sub-Saharan Africa,2005,5-9 years,Female,28,0.1,"2,221",9.9,2,0,"2,222",9.9
Diptheria,Eastern sub-Saharan Africa,2005,5-9 years,Both,61,0.1,"4,798",10.6,3,0,"4,801",10.6
Diptheria,Eastern sub-Saharan Africa,2005,10-14 years,Male,9,0,652,3.3,1,0,652,3.3
Diptheria,Eastern sub-Saharan Africa,2005,10-14 years,Female,11,0.1,817,4.2,1,0,818,4.2
Diptheria,Eastern sub-Saharan Africa,2005,10-14 years,Both,20,0.1,"1,469",3.7,1,0,"1,470",3.8
Diptheria,Eastern sub-Saharan Africa,2005,15-19 years,Male,4,0,266,1.6,0,0,266,1.6
Diptheria,Eastern sub-Saharan Africa,2005,15-19 years,Female,5,0,333,2,0,0,333,2
Diptheria,Eastern sub-Saharan Africa,2005,15-19 years,Both,9,0,599,1.8,0,0,599,1.8
Diptheria,Eastern sub-Saharan Africa,2005,20-24 years,Male,3,0,195,1.4,0,0,195,1.4
Diptheria,Eastern sub-Saharan Africa,2005,20-24 years,Female,3,0,196,1.4,0,0,196,1.4
Diptheria,Eastern sub-Saharan Africa,2005,20-24 years,Both,6,0,391,1.4,0,0,392,1.4
Diptheria,Eastern sub-Saharan Africa,2005,25-29 years,Male,3,0,175,1.5,0,0,175,1.5
Diptheria,Eastern sub-Saharan Africa,2005,25-29 years,Female,2,0,145,1.2,0,0,145,1.2
Diptheria,Eastern sub-Saharan Africa,2005,25-29 years,Both,5,0,320,1.3,0,0,320,1.3
Diptheria,Eastern sub-Saharan Africa,2005,30-34 years,Male,2,0,125,1.3,0,0,125,1.3
Diptheria,Eastern sub-Saharan Africa,2005,30-34 years,Female,2,0,100,1,0,0,100,1
Diptheria,Eastern sub-Saharan Africa,2005,30-34 years,Both,4,0,224,1.2,0,0,224,1.2
Diptheria,Eastern sub-Saharan Africa,2005,35-39 years,Male,2,0,99,1.3,0,0,99,1.3
Diptheria,Eastern sub-Saharan Africa,2005,35-39 years,Female,2,0,93,1.2,0,0,93,1.2
Diptheria,Eastern sub-Saharan Africa,2005,35-39 years,Both,4,0,192,1.3,0,0,192,1.3
Diptheria,Eastern sub-Saharan Africa,2005,40-44 years,Male,2,0,66,1.1,0,0,67,1.1
Diptheria,Eastern sub-Saharan Africa,2005,40-44 years,Female,1,0,63,1,0,0,63,1
Diptheria,Eastern sub-Saharan Africa,2005,40-44 years,Both,3,0,130,1.1,0,0,130,1.1
Diptheria,Eastern sub-Saharan Africa,2005,45-49 years,Male,2,0,75,1.5,0,0,75,1.5
Diptheria,Eastern sub-Saharan Africa,2005,45-49 years,Female,2,0,66,1.3,0,0,66,1.3
Diptheria,Eastern sub-Saharan Africa,2005,45-49 years,Both,4,0,141,1.4,0,0,141,1.4
Diptheria,Eastern sub-Saharan Africa,2005,50-54 years,Male,2,0,66,1.7,0,0,66,1.7
Diptheria,Eastern sub-Saharan Africa,2005,50-54 years,Female,2,0,59,1.3,0,0,59,1.3
Diptheria,Eastern sub-Saharan Africa,2005,50-54 years,Both,4,0,125,1.5,0,0,125,1.5
Diptheria,Eastern sub-Saharan Africa,2005,55-59 years,Male,2,0,47,1.5,0,0,47,1.5
Diptheria,Eastern sub-Saharan Africa,2005,55-59 years,Female,1,0,45,1.2,0,0,45,1.2
Diptheria,Eastern sub-Saharan Africa,2005,55-59 years,Both,3,0,92,1.3,0,0,92,1.3
Diptheria,Eastern sub-Saharan Africa,2005,All ages,Male,343,0.2,"27,991",18.1,13,0,"28,004",18.1
Diptheria,Eastern sub-Saharan Africa,2005,All ages,Female,293,0.2,"23,839",15.2,12,0,"23,851",15.2
Diptheria,Eastern sub-Saharan Africa,2005,All ages,Both,635,0.2,"51,830",16.6,25,0,"51,855",16.7
Diptheria,Eastern sub-Saharan Africa,2010,28-364 days,Male,73,1.3,"6,301",107.4,0,0,"6,301",107.4
Diptheria,Eastern sub-Saharan Africa,2010,28-364 days,Female,66,1.1,"5,650",98.5,0,0,"5,650",98.5
Diptheria,Eastern sub-Saharan Africa,2010,28-364 days,Both,139,1.2,"11,951",103,0,0,"11,951",103
Diptheria,Eastern sub-Saharan Africa,2010,1-4 years,Male,138,0.6,"11,550",49.2,7,0,"11,557",49.2
Diptheria,Eastern sub-Saharan Africa,2010,1-4 years,Female,113,0.5,"9,520",41.4,7,0,"9,526",41.4
