cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western sub-Saharan Africa,2005,80+ years,Both,"2,822",296.1,"21,475","2,253.20",475,49.8,"21,950","2,303.00"
Tuberculosis,Western sub-Saharan Africa,2005,All ages,Male,"41,392",27.9,"1,751,389","1,178.80","199,415",134.2,"1,950,805","1,313.00"
Tuberculosis,Western sub-Saharan Africa,2005,All ages,Female,"43,525",29.6,"1,986,270","1,352.10","101,487",69.1,"2,087,757","1,421.20"
Tuberculosis,Western sub-Saharan Africa,2005,All ages,Both,"84,917",28.7,"3,737,659","1,264.90","300,902",101.8,"4,038,561","1,366.80"
Tuberculosis,Western sub-Saharan Africa,2010,0-6 days,Male,0,0,0,0,3,2.4,3,2.4
Tuberculosis,Western sub-Saharan Africa,2010,0-6 days,Female,0,0,0,0,1,1,1,1
Tuberculosis,Western sub-Saharan Africa,2010,0-6 days,Both,0,0,0,0,4,1.7,4,1.7
Tuberculosis,Western sub-Saharan Africa,2010,7-27 days,Male,0,0,0,0,9,2.4,9,2.4
Tuberculosis,Western sub-Saharan Africa,2010,7-27 days,Female,0,0,0,0,4,1,4,1
Tuberculosis,Western sub-Saharan Africa,2010,7-27 days,Both,0,0,0,0,13,1.7,13,1.7
Tuberculosis,Western sub-Saharan Africa,2010,28-364 days,Male,"2,277",39.2,"195,190","3,357.90",134,2.3,"195,324","3,360.20"
Tuberculosis,Western sub-Saharan Africa,2010,28-364 days,Female,"3,105",55.5,"266,250","4,757.10",56,1,"266,306","4,758.10"
Tuberculosis,Western sub-Saharan Africa,2010,28-364 days,Both,"5,382",47.2,"461,440","4,044.30",190,1.7,"461,630","4,045.90"
Tuberculosis,Western sub-Saharan Africa,2010,1-4 years,Male,"2,839",12.6,"238,200","1,055.70","1,903",8.4,"240,104","1,064.10"
Tuberculosis,Western sub-Saharan Africa,2010,1-4 years,Female,"4,162",19.1,"349,221","1,604.50",883,4.1,"350,104","1,608.50"
Tuberculosis,Western sub-Saharan Africa,2010,1-4 years,Both,"7,001",15.8,"587,421","1,325.20","2,786",6.3,"590,208","1,331.40"
Tuberculosis,Western sub-Saharan Africa,2010,5-9 years,Male,618,2.6,"48,658",202.1,"4,891",20.3,"53,549",222.4
Tuberculosis,Western sub-Saharan Africa,2010,5-9 years,Female,545,2.3,"42,965",184.6,"2,429",10.4,"45,393",195.1
Tuberculosis,Western sub-Saharan Africa,2010,5-9 years,Both,"1,163",2.5,"91,623",193.5,"7,319",15.5,"98,942",209
Tuberculosis,Western sub-Saharan Africa,2010,10-14 years,Male,290,1.4,"21,406",103.8,"7,010",34,"28,416",137.8
Tuberculosis,Western sub-Saharan Africa,2010,10-14 years,Female,340,1.7,"25,089",125.6,"3,568",17.9,"28,658",143.5
Tuberculosis,Western sub-Saharan Africa,2010,10-14 years,Both,630,1.6,"46,495",114.5,"10,579",26.1,"57,073",140.6
Tuberculosis,Western sub-Saharan Africa,2010,15-19 years,Male,553,3.1,"37,972",212,"8,731",48.7,"46,703",260.7
Tuberculosis,Western sub-Saharan Africa,2010,15-19 years,Female,922,5.3,"63,344",363,"4,636",26.6,"67,981",389.6
Tuberculosis,Western sub-Saharan Africa,2010,15-19 years,Both,"1,475",4.2,"101,317",286.5,"13,367",37.8,"114,684",324.3
Tuberculosis,Western sub-Saharan Africa,2010,20-24 years,Male,"1,462",9.4,"93,295",599.8,"10,419",67,"103,714",666.8
Tuberculosis,Western sub-Saharan Africa,2010,20-24 years,Female,"2,302",15.1,"146,911",961,"5,659",37,"152,571",998
Tuberculosis,Western sub-Saharan Africa,2010,20-24 years,Both,"3,764",12.2,"240,206",778.9,"16,078",52.1,"256,285",831
