cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Southern sub-Saharan Africa,2010,75-79 years,Female,509,151.3,"6,562","1,950.60",716,212.7,"7,277","2,163.30"
Tuberculosis,Southern sub-Saharan Africa,2010,75-79 years,Both,"1,527",285.4,"19,737","3,688.60","1,929",360.5,"21,667","4,049.20"
Tuberculosis,Southern sub-Saharan Africa,2010,80+ years,Male,900,693.7,"6,726","5,185.00",282,217.6,"7,008","5,402.60"
Tuberculosis,Southern sub-Saharan Africa,2010,80+ years,Female,570,205.9,"3,979","1,437.40",187,67.6,"4,167","1,504.90"
Tuberculosis,Southern sub-Saharan Africa,2010,80+ years,Both,"1,470",361.5,"10,705","2,633.10",469,115.5,"11,175","2,748.50"
Tuberculosis,Southern sub-Saharan Africa,2010,All ages,Male,"22,003",63.1,"859,794","2,463.80","114,961",329.4,"974,755","2,793.20"
Tuberculosis,Southern sub-Saharan Africa,2010,All ages,Female,"9,620",27,"394,551","1,108.50","38,791",109,"433,342","1,217.50"
Tuberculosis,Southern sub-Saharan Africa,2010,All ages,Both,"31,623",44.9,"1,254,345","1,779.50","153,752",218.1,"1,408,096","1,997.60"
HIV-TB,Southern sub-Saharan Africa,1990,28-364 days,Male,111,14.8,"9,506","1,266.10",5,0.6,"9,511","1,266.80"
HIV-TB,Southern sub-Saharan Africa,1990,28-364 days,Female,102,13.8,"8,719","1,186.30",1,0.2,"8,721","1,186.50"
HIV-TB,Southern sub-Saharan Africa,1990,28-364 days,Both,212,14.3,"18,225","1,226.60",6,0.4,"18,231","1,227.00"
HIV-TB,Southern sub-Saharan Africa,1990,1-4 years,Male,360,11.5,"30,227",964.3,94,3,"30,321",967.3
HIV-TB,Southern sub-Saharan Africa,1990,1-4 years,Female,326,10.6,"27,322",887.4,30,1,"27,352",888.4
HIV-TB,Southern sub-Saharan Africa,1990,1-4 years,Both,686,11,"57,549",926.2,124,2,"57,673",928.2
HIV-TB,Southern sub-Saharan Africa,1990,5-9 years,Male,15,0.4,"1,186",32.5,265,7.3,"1,452",39.8
HIV-TB,Southern sub-Saharan Africa,1990,5-9 years,Female,13,0.4,"1,040",28.7,87,2.4,"1,128",31.1
HIV-TB,Southern sub-Saharan Africa,1990,5-9 years,Both,28,0.4,"2,227",30.6,353,4.9,"2,579",35.5
